id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2,summary
1254058.0,2021.0,Chennai,09/04/2021,League,HV Patel,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,2.0,160.0,20.0,N,,KN Ananthapadmanabhan,Nitin Menon,"Season: 2021.0, City: Chennai, Date: 09/04/2021, Match Type: League, Player of the Match: HV Patel, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Mumbai Indians, Team2: Royal Challengers Bangalore, Toss Winner: Royal Challengers Bangalore, Toss Decision: field, Winner: Royal Challengers Bangalore, Result: wickets by 2.0 runs/wickets, Super Over: N, Umpires: KN Ananthapadmanabhan and Nitin Menon."
1254059.0,2021.0,Mumbai,10/04/2021,League,S Dhawan,"Wankhede Stadium, Mumbai",Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,7.0,189.0,20.0,N,,AK Chaudhary,VK Sharma,"Season: 2021.0, City: Mumbai, Date: 10/04/2021, Match Type: League, Player of the Match: S Dhawan, Venue: Wankhede Stadium, Mumbai, Team1: Chennai Super Kings, Team2: Delhi Capitals, Toss Winner: Delhi Capitals, Toss Decision: field, Winner: Delhi Capitals, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and VK Sharma."
1254060.0,2021.0,Chennai,11/04/2021,League,N Rana,"MA Chidambaram Stadium, Chepauk, Chennai",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,10.0,188.0,20.0,N,,KN Ananthapadmanabhan,Nitin Menon,"Season: 2021.0, City: Chennai, Date: 11/04/2021, Match Type: League, Player of the Match: N Rana, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Kolkata Knight Riders, Team2: Sunrisers Hyderabad, Toss Winner: Sunrisers Hyderabad, Toss Decision: field, Winner: Kolkata Knight Riders, Result: runs by 10.0 runs/wickets, Super Over: N, Umpires: KN Ananthapadmanabhan and Nitin Menon."
1254061.0,2021.0,Mumbai,12/04/2021,League,SV Samson,"Wankhede Stadium, Mumbai",Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,runs,4.0,222.0,20.0,N,,AK Chaudhary,S Ravi,"Season: 2021.0, City: Mumbai, Date: 12/04/2021, Match Type: League, Player of the Match: SV Samson, Venue: Wankhede Stadium, Mumbai, Team1: Punjab Kings, Team2: Rajasthan Royals, Toss Winner: Rajasthan Royals, Toss Decision: field, Winner: Punjab Kings, Result: runs by 4.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and S Ravi."
1254062.0,2021.0,Chennai,13/04/2021,League,RD Chahar,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,10.0,153.0,20.0,N,,C Shamshuddin,CB Gaffaney,"Season: 2021.0, City: Chennai, Date: 13/04/2021, Match Type: League, Player of the Match: RD Chahar, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Mumbai Indians, Team2: Kolkata Knight Riders, Toss Winner: Kolkata Knight Riders, Toss Decision: field, Winner: Mumbai Indians, Result: runs by 10.0 runs/wickets, Super Over: N, Umpires: C Shamshuddin and CB Gaffaney."
1254063.0,2021.0,Chennai,14/04/2021,League,GJ Maxwell,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,runs,6.0,150.0,20.0,N,,Nitin Menon,UV Gandhe,"Season: 2021.0, City: Chennai, Date: 14/04/2021, Match Type: League, Player of the Match: GJ Maxwell, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Royal Challengers Bangalore, Team2: Sunrisers Hyderabad, Toss Winner: Sunrisers Hyderabad, Toss Decision: field, Winner: Royal Challengers Bangalore, Result: runs by 6.0 runs/wickets, Super Over: N, Umpires: Nitin Menon and UV Gandhe."
1254064.0,2021.0,Mumbai,15/04/2021,League,JD Unadkat,"Wankhede Stadium, Mumbai",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,3.0,148.0,20.0,N,,S Ravi,VK Sharma,"Season: 2021.0, City: Mumbai, Date: 15/04/2021, Match Type: League, Player of the Match: JD Unadkat, Venue: Wankhede Stadium, Mumbai, Team1: Delhi Capitals, Team2: Rajasthan Royals, Toss Winner: Rajasthan Royals, Toss Decision: field, Winner: Rajasthan Royals, Result: wickets by 3.0 runs/wickets, Super Over: N, Umpires: S Ravi and VK Sharma."
1254065.0,2021.0,Mumbai,16/04/2021,League,DL Chahar,"Wankhede Stadium, Mumbai",Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,107.0,20.0,N,,AK Chaudhary,AY Dandekar,"Season: 2021.0, City: Mumbai, Date: 16/04/2021, Match Type: League, Player of the Match: DL Chahar, Venue: Wankhede Stadium, Mumbai, Team1: Punjab Kings, Team2: Chennai Super Kings, Toss Winner: Chennai Super Kings, Toss Decision: field, Winner: Chennai Super Kings, Result: wickets by 6.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and AY Dandekar."
1254066.0,2021.0,Chennai,17/04/2021,League,KA Pollard,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,runs,13.0,151.0,20.0,N,,CB Gaffaney,K Srinivasan,"Season: 2021.0, City: Chennai, Date: 17/04/2021, Match Type: League, Player of the Match: KA Pollard, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Mumbai Indians, Team2: Sunrisers Hyderabad, Toss Winner: Mumbai Indians, Toss Decision: bat, Winner: Mumbai Indians, Result: runs by 13.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and K Srinivasan."
1254067.0,2021.0,Chennai,18/04/2021,League,AB de Villiers,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,38.0,205.0,20.0,N,,C Shamshuddin,Nitin Menon,"Season: 2021.0, City: Chennai, Date: 18/04/2021, Match Type: League, Player of the Match: AB de Villiers, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Royal Challengers Bangalore, Team2: Kolkata Knight Riders, Toss Winner: Royal Challengers Bangalore, Toss Decision: bat, Winner: Royal Challengers Bangalore, Result: runs by 38.0 runs/wickets, Super Over: N, Umpires: C Shamshuddin and Nitin Menon."
1254068.0,2021.0,Mumbai,18/04/2021,League,S Dhawan,"Wankhede Stadium, Mumbai",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,6.0,196.0,20.0,N,,AK Chaudhary,PR Reiffel,"Season: 2021.0, City: Mumbai, Date: 18/04/2021, Match Type: League, Player of the Match: S Dhawan, Venue: Wankhede Stadium, Mumbai, Team1: Punjab Kings, Team2: Delhi Capitals, Toss Winner: Delhi Capitals, Toss Decision: field, Winner: Delhi Capitals, Result: wickets by 6.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and PR Reiffel."
1254069.0,2021.0,Mumbai,19/04/2021,League,MM Ali,"Wankhede Stadium, Mumbai",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,45.0,189.0,20.0,N,,PR Reiffel,VK Sharma,"Season: 2021.0, City: Mumbai, Date: 19/04/2021, Match Type: League, Player of the Match: MM Ali, Venue: Wankhede Stadium, Mumbai, Team1: Chennai Super Kings, Team2: Rajasthan Royals, Toss Winner: Rajasthan Royals, Toss Decision: field, Winner: Chennai Super Kings, Result: runs by 45.0 runs/wickets, Super Over: N, Umpires: PR Reiffel and VK Sharma."
1254070.0,2021.0,Chennai,20/04/2021,League,A Mishra,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals,wickets,6.0,138.0,20.0,N,,C Shamshuddin,CB Gaffaney,"Season: 2021.0, City: Chennai, Date: 20/04/2021, Match Type: League, Player of the Match: A Mishra, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Mumbai Indians, Team2: Delhi Capitals, Toss Winner: Mumbai Indians, Toss Decision: bat, Winner: Delhi Capitals, Result: wickets by 6.0 runs/wickets, Super Over: N, Umpires: C Shamshuddin and CB Gaffaney."
1254071.0,2021.0,Chennai,21/04/2021,League,JM Bairstow,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,wickets,9.0,121.0,20.0,N,,K Srinivasan,Nitin Menon,"Season: 2021.0, City: Chennai, Date: 21/04/2021, Match Type: League, Player of the Match: JM Bairstow, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Punjab Kings, Team2: Sunrisers Hyderabad, Toss Winner: Punjab Kings, Toss Decision: bat, Winner: Sunrisers Hyderabad, Result: wickets by 9.0 runs/wickets, Super Over: N, Umpires: K Srinivasan and Nitin Menon."
1254072.0,2021.0,Mumbai,21/04/2021,League,F du Plessis,"Wankhede Stadium, Mumbai",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,runs,18.0,221.0,20.0,N,,AY Dandekar,PR Reiffel,"Season: 2021.0, City: Mumbai, Date: 21/04/2021, Match Type: League, Player of the Match: F du Plessis, Venue: Wankhede Stadium, Mumbai, Team1: Chennai Super Kings, Team2: Kolkata Knight Riders, Toss Winner: Kolkata Knight Riders, Toss Decision: field, Winner: Chennai Super Kings, Result: runs by 18.0 runs/wickets, Super Over: N, Umpires: AY Dandekar and PR Reiffel."
1254073.0,2021.0,Mumbai,22/04/2021,League,D Padikkal,"Wankhede Stadium, Mumbai",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,10.0,178.0,20.0,N,,J Madanagopal,S Ravi,"Season: 2021.0, City: Mumbai, Date: 22/04/2021, Match Type: League, Player of the Match: D Padikkal, Venue: Wankhede Stadium, Mumbai, Team1: Rajasthan Royals, Team2: Royal Challengers Bangalore, Toss Winner: Royal Challengers Bangalore, Toss Decision: field, Winner: Royal Challengers Bangalore, Result: wickets by 10.0 runs/wickets, Super Over: N, Umpires: J Madanagopal and S Ravi."
1254074.0,2021.0,Chennai,23/04/2021,League,KL Rahul,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,9.0,132.0,20.0,N,,C Shamshuddin,Nitin Menon,"Season: 2021.0, City: Chennai, Date: 23/04/2021, Match Type: League, Player of the Match: KL Rahul, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Mumbai Indians, Team2: Punjab Kings, Toss Winner: Punjab Kings, Toss Decision: field, Winner: Punjab Kings, Result: wickets by 9.0 runs/wickets, Super Over: N, Umpires: C Shamshuddin and Nitin Menon."
1254075.0,2021.0,Mumbai,24/04/2021,League,CH Morris,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,6.0,134.0,20.0,N,,Navdeep Singh,S Ravi,"Season: 2021.0, City: Mumbai, Date: 24/04/2021, Match Type: League, Player of the Match: CH Morris, Venue: Wankhede Stadium, Mumbai, Team1: Kolkata Knight Riders, Team2: Rajasthan Royals, Toss Winner: Rajasthan Royals, Toss Decision: field, Winner: Rajasthan Royals, Result: wickets by 6.0 runs/wickets, Super Over: N, Umpires: Navdeep Singh and S Ravi."
1254076.0,2021.0,Mumbai,25/04/2021,League,RA Jadeja,"Wankhede Stadium, Mumbai",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,69.0,192.0,20.0,N,,AK Chaudhary,VK Sharma,"Season: 2021.0, City: Mumbai, Date: 25/04/2021, Match Type: League, Player of the Match: RA Jadeja, Venue: Wankhede Stadium, Mumbai, Team1: Chennai Super Kings, Team2: Royal Challengers Bangalore, Toss Winner: Chennai Super Kings, Toss Decision: bat, Winner: Chennai Super Kings, Result: runs by 69.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and VK Sharma."
1254077.0,2021.0,Chennai,25/04/2021,League,PP Shaw,"MA Chidambaram Stadium, Chepauk, Chennai",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,tie,,160.0,20.0,Y,,CB Gaffaney,KN Ananthapadmanabhan,"Season: 2021.0, City: Chennai, Date: 25/04/2021, Match Type: League, Player of the Match: PP Shaw, Venue: MA Chidambaram Stadium, Chepauk, Chennai, Team1: Delhi Capitals, Team2: Sunrisers Hyderabad, Toss Winner: Delhi Capitals, Toss Decision: bat, Winner: Delhi Capitals, Result: tie by nan runs/wickets, Super Over: Y, Umpires: CB Gaffaney and KN Ananthapadmanabhan."
1254078.0,2021.0,Ahmedabad,26/04/2021,League,EJG Morgan,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5.0,124.0,20.0,N,,PR Reiffel,YC Barde,"Season: 2021.0, City: Ahmedabad, Date: 26/04/2021, Match Type: League, Player of the Match: EJG Morgan, Venue: Narendra Modi Stadium, Ahmedabad, Team1: Punjab Kings, Team2: Kolkata Knight Riders, Toss Winner: Kolkata Knight Riders, Toss Decision: field, Winner: Kolkata Knight Riders, Result: wickets by 5.0 runs/wickets, Super Over: N, Umpires: PR Reiffel and YC Barde."
1254079.0,2021.0,Ahmedabad,27/04/2021,League,AB de Villiers,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,runs,1.0,172.0,20.0,N,,S Ravi,VK Sharma,"Season: 2021.0, City: Ahmedabad, Date: 27/04/2021, Match Type: League, Player of the Match: AB de Villiers, Venue: Narendra Modi Stadium, Ahmedabad, Team1: Royal Challengers Bangalore, Team2: Delhi Capitals, Toss Winner: Delhi Capitals, Toss Decision: field, Winner: Royal Challengers Bangalore, Result: runs by 1.0 runs/wickets, Super Over: N, Umpires: S Ravi and VK Sharma."
1254080.0,2021.0,Delhi,28/04/2021,League,RD Gaikwad,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,wickets,7.0,172.0,20.0,N,,C Shamshuddin,CK Nandan,"Season: 2021.0, City: Delhi, Date: 28/04/2021, Match Type: League, Player of the Match: RD Gaikwad, Venue: Arun Jaitley Stadium, Delhi, Team1: Sunrisers Hyderabad, Team2: Chennai Super Kings, Toss Winner: Sunrisers Hyderabad, Toss Decision: bat, Winner: Chennai Super Kings, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: C Shamshuddin and CK Nandan."
1254081.0,2021.0,Delhi,29/04/2021,League,Q de Kock,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,7.0,172.0,20.0,N,,CB Gaffaney,KN Ananthapadmanabhan,"Season: 2021.0, City: Delhi, Date: 29/04/2021, Match Type: League, Player of the Match: Q de Kock, Venue: Arun Jaitley Stadium, Delhi, Team1: Rajasthan Royals, Team2: Mumbai Indians, Toss Winner: Mumbai Indians, Toss Decision: field, Winner: Mumbai Indians, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and KN Ananthapadmanabhan."
1254082.0,2021.0,Ahmedabad,29/04/2021,League,PP Shaw,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,7.0,155.0,20.0,N,,AK Chaudhary,YC Barde,"Season: 2021.0, City: Ahmedabad, Date: 29/04/2021, Match Type: League, Player of the Match: PP Shaw, Venue: Narendra Modi Stadium, Ahmedabad, Team1: Kolkata Knight Riders, Team2: Delhi Capitals, Toss Winner: Delhi Capitals, Toss Decision: field, Winner: Delhi Capitals, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and YC Barde."
1254083.0,2021.0,Ahmedabad,30/04/2021,League,Harpreet Brar,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,runs,34.0,180.0,20.0,N,,S Ravi,VK Sharma,"Season: 2021.0, City: Ahmedabad, Date: 30/04/2021, Match Type: League, Player of the Match: Harpreet Brar, Venue: Narendra Modi Stadium, Ahmedabad, Team1: Punjab Kings, Team2: Royal Challengers Bangalore, Toss Winner: Royal Challengers Bangalore, Toss Decision: field, Winner: Punjab Kings, Result: runs by 34.0 runs/wickets, Super Over: N, Umpires: S Ravi and VK Sharma."
1254084.0,2021.0,Delhi,01/05/2021,League,KA Pollard,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,4.0,219.0,20.0,N,,KN Ananthapadmanabhan,CK Nandan,"Season: 2021.0, City: Delhi, Date: 01/05/2021, Match Type: League, Player of the Match: KA Pollard, Venue: Arun Jaitley Stadium, Delhi, Team1: Chennai Super Kings, Team2: Mumbai Indians, Toss Winner: Mumbai Indians, Toss Decision: field, Winner: Mumbai Indians, Result: wickets by 4.0 runs/wickets, Super Over: N, Umpires: KN Ananthapadmanabhan and CK Nandan."
1254085.0,2021.0,Delhi,02/05/2021,League,JC Buttler,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals,runs,55.0,221.0,20.0,N,,C Shamshuddin,CB Gaffaney,"Season: 2021.0, City: Delhi, Date: 02/05/2021, Match Type: League, Player of the Match: JC Buttler, Venue: Arun Jaitley Stadium, Delhi, Team1: Rajasthan Royals, Team2: Sunrisers Hyderabad, Toss Winner: Sunrisers Hyderabad, Toss Decision: field, Winner: Rajasthan Royals, Result: runs by 55.0 runs/wickets, Super Over: N, Umpires: C Shamshuddin and CB Gaffaney."
1254086.0,2021.0,Ahmedabad,02/05/2021,League,MA Agarwal,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,7.0,167.0,20.0,N,,AK Chaudhary,AY Dandekar,"Season: 2021.0, City: Ahmedabad, Date: 02/05/2021, Match Type: League, Player of the Match: MA Agarwal, Venue: Narendra Modi Stadium, Ahmedabad, Team1: Punjab Kings, Team2: Delhi Capitals, Toss Winner: Delhi Capitals, Toss Decision: field, Winner: Delhi Capitals, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and AY Dandekar."
1254104.0,2021.0,Dubai,19/09/2021,League,RD Gaikwad,Dubai International Cricket Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,20.0,157.0,20.0,N,,Nitin Menon,RK Illingworth,"Season: 2021.0, City: Dubai, Date: 19/09/2021, Match Type: League, Player of the Match: RD Gaikwad, Venue: Dubai International Cricket Stadium, Team1: Chennai Super Kings, Team2: Mumbai Indians, Toss Winner: Chennai Super Kings, Toss Decision: bat, Winner: Chennai Super Kings, Result: runs by 20.0 runs/wickets, Super Over: N, Umpires: Nitin Menon and RK Illingworth."
1254087.0,2021.0,Abu Dhabi,20/09/2021,League,CV Varun,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders,wickets,9.0,93.0,20.0,N,,CB Gaffaney,S Ravi,"Season: 2021.0, City: Abu Dhabi, Date: 20/09/2021, Match Type: League, Player of the Match: CV Varun, Venue: Zayed Cricket Stadium, Abu Dhabi, Team1: Royal Challengers Bangalore, Team2: Kolkata Knight Riders, Toss Winner: Royal Challengers Bangalore, Toss Decision: bat, Winner: Kolkata Knight Riders, Result: wickets by 9.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and S Ravi."
1254111.0,2021.0,Dubai,21/09/2021,League,Kartik Tyagi,Dubai International Cricket Stadium,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Rajasthan Royals,runs,2.0,186.0,20.0,N,,AK Chaudhary,MA Gough,"Season: 2021.0, City: Dubai, Date: 21/09/2021, Match Type: League, Player of the Match: Kartik Tyagi, Venue: Dubai International Cricket Stadium, Team1: Rajasthan Royals, Team2: Punjab Kings, Toss Winner: Punjab Kings, Toss Decision: field, Winner: Rajasthan Royals, Result: runs by 2.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and MA Gough."
1254105.0,2021.0,Dubai,22/09/2021,League,A Nortje,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Delhi Capitals,wickets,8.0,135.0,20.0,N,,KN Ananthapadmanabhan,RK Illingworth,"Season: 2021.0, City: Dubai, Date: 22/09/2021, Match Type: League, Player of the Match: A Nortje, Venue: Dubai International Cricket Stadium, Team1: Sunrisers Hyderabad, Team2: Delhi Capitals, Toss Winner: Sunrisers Hyderabad, Toss Decision: bat, Winner: Delhi Capitals, Result: wickets by 8.0 runs/wickets, Super Over: N, Umpires: KN Ananthapadmanabhan and RK Illingworth."
1254096.0,2021.0,Abu Dhabi,23/09/2021,League,SP Narine,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,156.0,20.0,N,,S Ravi,VK Sharma,"Season: 2021.0, City: Abu Dhabi, Date: 23/09/2021, Match Type: League, Player of the Match: SP Narine, Venue: Zayed Cricket Stadium, Abu Dhabi, Team1: Mumbai Indians, Team2: Kolkata Knight Riders, Toss Winner: Kolkata Knight Riders, Toss Decision: field, Winner: Kolkata Knight Riders, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: S Ravi and VK Sharma."
1254113.0,2021.0,Sharjah,24/09/2021,League,DJ Bravo,Sharjah Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,157.0,20.0,N,,AK Chaudhary,Nitin Menon,"Season: 2021.0, City: Sharjah, Date: 24/09/2021, Match Type: League, Player of the Match: DJ Bravo, Venue: Sharjah Cricket Stadium, Team1: Royal Challengers Bangalore, Team2: Chennai Super Kings, Toss Winner: Chennai Super Kings, Toss Decision: field, Winner: Chennai Super Kings, Result: wickets by 6.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and Nitin Menon."
1254097.0,2021.0,Abu Dhabi,25/09/2021,League,SS Iyer,"Zayed Cricket Stadium, Abu Dhabi",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,runs,33.0,155.0,20.0,N,,CB Gaffaney,UV Gandhe,"Season: 2021.0, City: Abu Dhabi, Date: 25/09/2021, Match Type: League, Player of the Match: SS Iyer, Venue: Zayed Cricket Stadium, Abu Dhabi, Team1: Delhi Capitals, Team2: Rajasthan Royals, Toss Winner: Rajasthan Royals, Toss Decision: field, Winner: Delhi Capitals, Result: runs by 33.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and UV Gandhe."
1254107.0,2021.0,Sharjah,25/09/2021,League,JO Holder,Sharjah Cricket Stadium,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Punjab Kings,runs,5.0,126.0,20.0,N,,RK Illingworth,YC Barde,"Season: 2021.0, City: Sharjah, Date: 25/09/2021, Match Type: League, Player of the Match: JO Holder, Venue: Sharjah Cricket Stadium, Team1: Punjab Kings, Team2: Sunrisers Hyderabad, Toss Winner: Sunrisers Hyderabad, Toss Decision: field, Winner: Punjab Kings, Result: runs by 5.0 runs/wickets, Super Over: N, Umpires: RK Illingworth and YC Barde."
1254098.0,2021.0,Abu Dhabi,26/09/2021,League,RA Jadeja,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,wickets,2.0,172.0,20.0,N,,CB Gaffaney,Tapan Sharma,"Season: 2021.0, City: Abu Dhabi, Date: 26/09/2021, Match Type: League, Player of the Match: RA Jadeja, Venue: Zayed Cricket Stadium, Abu Dhabi, Team1: Kolkata Knight Riders, Team2: Chennai Super Kings, Toss Winner: Kolkata Knight Riders, Toss Decision: bat, Winner: Chennai Super Kings, Result: wickets by 2.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and Tapan Sharma."
1254108.0,2021.0,Dubai,26/09/2021,League,GJ Maxwell,Dubai International Cricket Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,54.0,166.0,20.0,N,,AK Chaudhary,MA Gough,"Season: 2021.0, City: Dubai, Date: 26/09/2021, Match Type: League, Player of the Match: GJ Maxwell, Venue: Dubai International Cricket Stadium, Team1: Royal Challengers Bangalore, Team2: Mumbai Indians, Toss Winner: Mumbai Indians, Toss Decision: field, Winner: Royal Challengers Bangalore, Result: runs by 54.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and MA Gough."
